facility_id,facility_name,street_address,city,state_code,zip_code,county,facility_type,provider_type,ownership_type,ownership_group,fiscal_year,source_fy_end_date,total_revenue,medicare_revenue,medicaid_revenue,other_revenue,medicare_method,total_days,medicare_days,medicaid_days,chain_name,chain_confidence,federal_medicaid_share,federal_medicaid_revenue,state_medicaid_revenue,medicare_dependency,medicaid_dependency,public_dependency
240001,NORTH MEMORIAL HEALTH HOSPITAL,3300 OAKDAVE AVENUE NORTH,ROBBINSDALE,MN,55422-2926,HENNEPIN,STH,1,Government State,government,2023,2023-12-31,596038532.0,142825067.86,87125713.0,366087751.14,anchor_plus_days_share,69872.0,16743.0,3603.0,Unmapped / Independent,low,0.5068,44155311.35,42970401.65,0.23962388367871496,0.14617463187765853,0.38579851555637346
240004,HENNEPIN COUNTY MEDICAL CENTER,701 PARK AVE P-1,MINNEAPOLIS,MN,55415-1829,HENNEPIN,STH,1,For-profit Corporation,for_profit,2023,2023-12-31,1289237000.0,134085948.79,294206508.0,860944543.21,anchor_plus_days_share,64209.0,6678.0,7318.0,Unmapped / Independent,low,0.5068,149103858.25,145102649.75,0.10400411157141783,0.22820203577775072,0.33220614734916853
240006,OLMSTED MEDICAL CENTER,1650 FOURTH STREET,ROCHESTER,MN,55904,OLMSTED,STH,1,Government State,government,2023,2023-12-31,234804057.0,39077211.23,34656356.0,161070489.77,anchor_plus_days_share,4134.0,688.0,249.0,Unmapped / Independent,low,0.5068,17563841.22,17092514.78,0.1664247702074415,0.14759692163240604,0.3140216918398475
240010,MAYO CLINIC HOSPITAL ROCHESTER,1216 SECOND STREET SW,ROCHESTER,MN,55905,OLMSTED,STH,1,Religious Affiliation,not_for_profit,2023,2023-12-31,3701160210.0,1356347814.57,176336446.0,2168475949.43,anchor_plus_days_share,249475.0,91424.0,27741.0,Mayo Clinic,keyword,0.5068,89367310.83,86969135.17,0.36646557771407573,0.04764355931514783,0.4141091370292236
240014,NORTHFIELD CITY HOSPITAL,2000 NORTH AVENUE,NORTHFIELD,MN,55057-1697,DAKOTA,STH,1,Individual,for_profit,2023,2023-12-31,132318709.0,42429910.71,7536360.0,82352438.29,anchor_plus_days_share,3973.0,1274.0,54.0,Unmapped / Independent,low,0.5068,3819427.25,3716932.75,0.3206644852467537,0.056956117974216326,0.3776206032209701
240018,MAYO CLINIC HEALTH SYSTEM - RED WING,701 HEWITT BLVD,RED WING,MN,55066-0095,GOODHUE,STH,1,Government State,government,2023,2023-12-31,149179868.0,60411682.08,9975496.0,78792689.92,anchor_plus_days_share,3751.0,1519.0,406.0,Mayo Clinic,keyword,0.5068,5055581.37,4919914.63,0.40495867766822263,0.06686891558316703,0.4718275932513896
240020,CAMBRIDGE MEDICAL CENTER,701 SOUTH DELLWOOD,CAMBRIDGE,MN,55008-,ISANTI,STH,1,Government State,government,2023,2023-12-31,92045822.0,19217823.12,3713895.0,69114103.88,anchor_plus_days_share,7558.0,1578.0,706.0,Unmapped / Independent,low,0.5068,1882201.99,1831693.01,0.20878539299697926,0.040348327814379234,0.2491337208113585
240022,SANFORD REGIONAL HOSPITAL WORTHINGTO,1018 SIXTH AVENUE,WORTHINGTON,MN,56187-,NOBLES,STH,1,Government State,government,2023,2023-12-31,62499153.0,19861596.05,7876761.0,34760795.95,anchor_plus_days_share,3131.0,995.0,501.0,Unmapped / Independent,low,0.5068,3991942.47,3884818.53,0.31778984348795897,0.1260298839569874,0.44381972744494635
240030,ALOMERE HEALTH,111 17TH AVENUE E,ALEXANDRIA,MN,56308-3798,DOUGLAS,STH,1,For-profit Corporation,for_profit,2023,2023-12-31,183301728.0,58768285.93,17476138.0,107057304.07,anchor_plus_days_share,6759.0,2167.0,287.0,Unmapped / Independent,low,0.5068,8856906.74,8619231.26,0.32060955764694155,0.09534082515577813,0.41595038280271973
240038,UNITED HOSPITAL,333 SMITH AVENUE NORTH,SAINT PAUL,MN,55102,RAMSEY,STH,1,Government State,government,2023,2023-12-31,839838340.0,210385555.59,54401088.0,575051696.41,anchor_plus_days_share,95622.0,23954.0,6195.0,Unmapped / Independent,low,0.5068,27570471.4,26830616.6,0.25050720545813615,0.06477566623119398,0.3152828716893301
240040,RANGE REGIONAL HEALTH SERVICES,750 E 34TH ST,HIBBING,MN,55746-4600,ST. LOUIS,STH,1,Government State,government,2023,2023-12-31,129165620.0,32977760.77,17836250.0,78351609.23,anchor_plus_days_share,11856.0,3027.0,1026.0,Unmapped / Independent,low,0.5068,9039411.5,8796838.5,0.2553137651489615,0.13808821573418686,0.39340198088314826
240043,MAYO CLNIC HLTH SYS-ALBRT LEA AUSTIN,1000 1ST DRIVE NW,AUSTIN,MN,55912,MOWER,STH,1,Government State,government,2023,2023-12-31,293050892.0,104811052.13,29004456.0,159235383.87,anchor_plus_days_share,11581.0,4142.0,2417.0,Mayo Clinic,keyword,0.5068,14699458.3,14304997.7,0.35765477939579177,0.0989741263097742,0.45662890570556597
240044,WINONA HEALTH SERVICES,855 MANKATO AVE,WINONA,MN,55987-0600,WINONA,STH,1,Government State,government,2023,2023-09-30,99627922.0,33021246.63,5863317.0,60743358.37,anchor_plus_days_share,3002.0,995.0,24.0,Unmapped / Independent,low,0.5068,2971529.06,2891787.94,0.33144570284222125,0.05885214588737483,0.39029784872959605
240047,ST. LUKES HOSPITAL OF DULUTH,915 EAST FIRST STREET,DULUTH,MN,55805-,ST. LOUIS,STH,1,Government State,government,2023,2023-12-31,507077817.0,172995592.64,35605226.0,298476998.36,anchor_plus_days_share,35341.0,12057.0,8483.0,Unmapped / Independent,low,0.5068,18044728.54,17560497.46,0.34116182337355133,0.07021649302398886,0.4113783163975402
240050,M HEALTH FAIRVIEW LAKES MEDICAL CENT,5200 FAIRVIEW BLVD,WYOMING,MN,55092-8013,CHISAGO,STH,1,Government Federal,government,2023,2023-12-31,126498192.0,29088867.65,10801416.0,86607908.35,anchor_plus_days_share,7745.0,1781.0,386.0,Unmapped / Independent,low,0.5068,5474157.63,5327258.37,0.2299548095517444,0.08538790815286909,0.31534271770461353
240052,LAKE REGION HEALTHCARE,712 SOUTH CASCADE STREET,FERGUS FALLS,MN,56538-0728,OTTER TAIL,STH,1,Government State,government,2023,2023-09-30,139561519.0,49245822.1,9361786.0,80953910.9,anchor_plus_days_share,3670.0,1295.0,123.0,HCA Healthcare,keyword,0.5068,4744553.14,4617232.86,0.35286103542624814,0.0670799950235566,0.41994103044980474
240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,ST. LOUIS PARK,MN,55426-4702,HENNEPIN,STH,1,Government State,government,2023,2023-12-31,812947857.0,251192989.07,63890614.0,497864253.93,anchor_plus_days_share,88718.0,27413.0,1802.0,Unmapped / Independent,low,0.5068,32379763.18,31510850.82,0.30899028382579274,0.07859128165461171,0.38758156548040446
240056,RIDGEVIEW MEDICAL CENTER,500 SOUTH MAPLE STREET,WACONIA,MN,55387,CARVER,STH,1,Government State,government,2023,2023-12-31,309852062.0,139042779.44,21702191.0,149107091.56,anchor_plus_days_share,13246.0,5944.0,371.0,Unmapped / Independent,low,0.5068,10998670.4,10703520.6,0.4487392420193092,0.070040492420541,0.5187797344398501
240057,ABBOTT NORTHWESTERN HOSPITAL,800 EAST 28TH STREET,MINNEAPOLIS,MN,55407,HENNEPIN,STH,1,Government State,government,2023,2023-12-31,1325685865.0,313025876.0,71733179.0,940926810.0,anchor_plus_days_share,149824.0,35377.0,9759.0,Unmapped / Independent,low,0.5068,36354375.12,35378803.88,0.2361237184949543,0.05411023900447185,0.29023395749942615
240064,GRAND ITASCA CLINIC AND HOSPITAL,1601 GOLF COURSE RD,GRAND RAPIDS,MN,55744-8648,ITASCA,STH,1,Government State,government,2023,2023-12-31,122708369.0,46441802.31,12315230.0,63951336.69,anchor_plus_days_share,4571.0,1730.0,393.0,Unmapped / Independent,low,0.5068,6241358.56,6073871.44,0.3784729818224542,0.10036177728024402,0.47883475910269824
240066,LAKEVIEW MEMORIAL,927 WEST CHURCHILL STREET,STILLWATER,MN,55082,WASHINGTON,STH,1,Government State,government,2023,2023-12-31,173564913.0,64830724.24,7263665.0,101470523.76,days_share,9911.0,3702.0,221.0,Unmapped / Independent,low,0.5068,3681225.42,3582439.58,0.3735243668747727,0.041849846691076324,0.415374213565849
240069,OWATONNA HOSPITAL,2250 NW 26TH STREET,OWATONNA,MN,55060,STEELE,STH,1,Government State,government,2023,2023-12-31,58218410.0,21206666.8,5749028.0,31262715.2,anchor_plus_days_share,5098.0,1857.0,162.0,Unmapped / Independent,low,0.5068,2913607.39,2835420.61,0.3642604942319792,0.09874931314682074,0.46300980737879993
240071,ALLINA HEALTH FARIBAULT MEDICAL CTR,200 STATE AVENUE,FARIBAULT,MN,55021-,RICE,STH,1,Government State,government,2023,2023-12-31,58881323.0,23034669.48,4093128.0,31753525.52,anchor_plus_days_share,3502.0,1370.0,167.0,Unmapped / Independent,low,0.5068,2074397.27,2018730.73,0.3912050257430527,0.06951487825774567,0.4607199040007984
240076,BUFFALO HOSPITAL,303 CATLIN STREET,BUFFALO,MN,55313,WRIGHT,STH,1,Government State,government,2023,2023-12-31,99273017.0,23808068.06,3310237.0,72154711.94,anchor_plus_days_share,6142.0,1473.0,120.0,Unmapped / Independent,low,0.5068,1677628.11,1632608.89,0.23982416148388033,0.03334478088844625,0.2731689423723266
240078,M HEALTH FAIRVIEW SOUTHDALE HOSPITAL,6401 FRANCE AVE S,EDINA,MN,55435-2104,HENNEPIN,STH,1,Government Federal,government,2023,2023-12-31,573129413.0,140706445.57,47086684.0,385336283.43,anchor_plus_days_share,71310.0,17507.0,2049.0,Unmapped / Independent,low,0.5068,23863531.45,23223152.55,0.24550553920009685,0.08215715845663639,0.3276626976567332
240080,UNIVERSITY OF MINNESOTA MEDICAL CTR,2450 RIVERSIDE AVE,MINNEAPOLIS,MN,55454-1400,HENNEPIN,STH,1,Government Federal,government,2023,2023-12-31,2078601211.0,396598243.72,344766167.0,1337236800.28,anchor_plus_days_share,112311.0,21429.0,7050.0,Unmapped / Independent,low,0.5068,174727493.44,170038673.56,0.1908005449151064,0.1658645079082464,0.35666505282335276
240093,MCHS - SOUTHWEST MINNESOTA REGION,1025 MARSH STREET,MANKATO,MN,56001,BLUE EARTH,STH,1,Government State,government,2023,2023-12-31,506591760.0,175631066.84,30871531.0,300089162.16,anchor_plus_days_share,25752.0,8928.0,5004.0,Community Health Systems,keyword,0.5068,15645691.91,15225839.09,0.3466915191040612,0.060939662737506825,0.40763118184156805
240100,SANFORD BEMIDJI,1300 ANNE STREET NW,BEMIDJI,MN,56601,BELTRAMI,STH,1,Government State,government,2023,2023-12-31,343929006.0,116023956.13,37053075.0,190851974.87,anchor_plus_days_share,14445.0,4873.0,2819.0,Unmapped / Independent,low,0.5068,18778498.41,18274576.59,0.33734856352883474,0.10773466137950574,0.4450832249083405
240104,ST. FRANCIS REGIONAL MEDICAL CENTER,1455 ST. FRANCIS AVENUE,SHAKOPEE,MN,55379-,SCOTT,STH,1,Government State,government,2023,2023-12-31,211529305.0,54315077.84,13171392.0,144042835.16,anchor_plus_days_share,18787.0,4824.0,554.0,Unmapped / Independent,low,0.5068,6675261.47,6496130.53,0.2567733007017633,0.062267457457017596,0.3190407581587809
240106,REGIONS HOSPITAL,640 N JACKSON STREET,ST PAUL,MN,55101,RAMSEY,STH,1,Government State,government,2023,2023-12-31,942108537.0,195564972.9,167055373.0,579488191.1,anchor_plus_days_share,121152.0,25149.0,11355.0,Unmapped / Independent,low,0.5068,84663663.04,82391709.96,0.2075822107745108,0.17732072944797017,0.38490294022248095
240115,MERCY HOSPITAL,4050 COON RAPIDS BLVD,COON RAPIDS,MN,55433-,ANOKA,STH,1,Government State,government,2023,2023-12-31,810983723.0,174685859.27,54859670.0,581438193.73,anchor_plus_days_share,112312.0,24192.0,7071.0,Mercy,keyword,0.5068,27802880.76,27056789.24,0.21539995725660208,0.06764583362667563,0.2830457908832777
240141,FAIRVIEW NORTHLAND REG,911 NORTHLAND DR,PRINCETON,MN,55371-2172,SHERBURNE,STH,1,Government Federal,government,2023,2023-12-31,90049722.0,26987135.72,10505288.0,52557298.28,anchor_plus_days_share,4538.0,1360.0,344.0,Unmapped / Independent,low,0.5068,5324079.96,5181208.04,0.29969149399483985,0.11666097092448548,0.4163524649193253
240166,MAYO CLINIC HEALTH SYSTEM-FAIRMONT,800 MEDICAL CENTER DRIVE,FAIRMONT,MN,56031-,MARTIN,STH,1,Government State,government,2023,2023-12-31,78741137.0,37575351.87,7563677.0,33602108.13,anchor_plus_days_share,3487.0,1664.0,318.0,Mayo Clinic,keyword,0.5068,3833271.5,3730405.5,0.4772010324158768,0.096057502954269,0.5732585353701458
240187,HUTCHINSON HEALTH CARE,1095 HIGHWAY 15 SOUTH,HUTCHINSON,MN,55350-,MC LEOD,STH,1,Government State,government,2023,2023-12-31,90907618.0,29933167.23,9018509.0,51955941.77,anchor_plus_days_share,6481.0,2134.0,521.0,Unmapped / Independent,low,0.5068,4570580.36,4447928.64,0.3292701743653651,0.09920520632275284,0.42847538068811797
240207,FAIRVIEW RIDGES HOSPITAL,201 E NICOLLET BLVD,BURNSVILLE,MN,55337-,DAKOTA,STH,1,Government Federal,government,2023,2023-12-31,329436686.0,72222189.42,39904053.0,217310443.58,anchor_plus_days_share,45961.0,10076.0,1923.0,Unmapped / Independent,low,0.5068,20223374.06,19680678.94,0.2192293466065282,0.12112813993035372,0.3403574865368819
240210,HEALTHEAST  ST JOHNS HOSPITAL,1575 BEAM AVE,MAPLEWOOD,MN,55109-1126,HENNEPIN,STH,1,Government State,government,2023,2023-12-31,434916116.0,80826942.21,56089715.0,297999458.79,anchor_plus_days_share,42218.0,7846.0,2296.0,Unmapped / Independent,low,0.5068,28426267.56,27663447.44,0.18584490028417341,0.12896674309489142,0.3148116433790648
240213,HEALTHEAST WOODWINDS HOSPITAL,1925 WOODWINDS DR,WOODBURY,MN,55125-4445,WASHINGTON,STH,1,Government State,government,2023,2023-12-31,240415805.0,45403835.75,22699446.0,172312523.25,anchor_plus_days_share,19274.0,3640.0,1123.0,Unmapped / Independent,low,0.5068,11504079.23,11195366.77,0.18885545295160608,0.09441744480983685,0.28327289776144293
240214,MAPLE GROVE HOSPITAL,9875 HOSPITAL DRIVE,MAPLE GROVE,MN,55369,HENNEPIN,STH,1,Government State,government,2023,2023-12-31,257712229.0,38346809.13,33074275.0,186291144.87,anchor_plus_days_share,25686.0,3822.0,448.0,Unmapped / Independent,low,0.5068,16762042.57,16312232.43,0.14879701005573936,0.12833801146471788,0.2771350215204572
241300,MAHNOMEN HEALTH CENTER,414 JEFFERSON,MAHNOMEN,MN,56557,MAHNOMEN,CAH,1,Government State,government,2023,2023-12-31,12058180.0,6981051.58,1127977.0,3949151.42,days_share,76.0,44.0,9.0,Unmapped / Independent,low,0.5068,571658.74,556318.26,0.5789473685083487,0.09354454818222982,0.6724919166905785
241302,SANFORD MEDICAL CENTER WESTBROOK,920 BELL AVENUE,WESTBROOK,MN,56183-,COTTONWOOD,CAH,1,Government State,government,2023,2023-12-31,9757084.0,5655654.88,447452.0,3653977.12,days_share,226.0,131.0,11.0,Unmapped / Independent,low,0.5068,226768.67,220683.33,0.5796460171912018,0.045859193176977876,0.6255052103681796
241303,SANFORD HOSPITAL TRACY,251 FIFTH STREET EAST,TRACY,MN,56175-,LYON,CAH,1,Government State,government,2023,2023-12-31,13135532.0,5778290.29,1213901.0,6143340.71,days_share,391.0,172.0,40.0,Unmapped / Independent,low,0.5068,615205.03,598695.97,0.43989769809094903,0.09241353909381059,0.5323112371847596
241304,SANFORD MEDICAL CENTER WHEATON,401 12TH STREET NORTH,WHEATON,MN,56296-,TRAVERSE,CAH,1,Government State,government,2023,2023-12-31,10572358.0,7370153.41,1024508.0,2177696.59,days_share,208.0,145.0,15.0,Unmapped / Independent,low,0.5068,519220.65,505287.35,0.6971153842879706,0.09690439918890374,0.7940197834768743
241305,RIVERWOOD HEALTHCARE CENTER,200 BUNKER HILL DRIVE,AITKIN,MN,56431-1697,AITKIN,CAH,1,Government State,government,2023,2023-09-30,91743433.0,35446326.39,26506389.0,29790717.61,days_share,2816.0,1088.0,57.0,HCA Healthcare,keyword,0.5068,13433437.95,13072951.05,0.3863636364032726,0.2889186520848855,0.6752822884881581
241306,OLIVIA  HOSPITAL AND CLINICS,100 HEALTH WAY,OLIVIA,MN,56277-1397,RENVILLE,CAH,1,Government State,government,2023,2023-12-31,38677215.0,20072482.86,4873780.0,13730952.14,days_share,975.0,506.0,71.0,Unmapped / Independent,low,0.5068,2470031.7,2403748.3,0.518974358934582,0.12601165828511696,0.644986017219699
241308,LAKE VIEW MEMORIAL HOSPITAL,11TH AVENUE & 4TH STREET,TWO HARBORS,MN,55616-1298,LAKE,CAH,1,Government State,government,2023,2023-12-31,22656056.0,10595369.47,1894105.0,10166581.53,days_share,603.0,282.0,3.0,Unmapped / Independent,low,0.5068,959932.41,934172.59,0.46766169142590397,0.08360259173088203,0.551264283156786
241311,SIBLEY MEDICAL CENTER,601 WEST CHANDLER,ARLINGTON,MN,55307-,SIBLEY,CAH,1,Government State,government,2023,2023-12-31,21877577.0,12636186.72,158453.0,9082937.28,days_share,232.0,134.0,8.0,Unmapped / Independent,low,0.5068,80303.98,78149.02,0.5775862071014537,0.007242712481368481,0.5848289195828222
241312,COOK HOSPITAL,10 SOUTH 5TH STREET,COOK,MN,55723-9745,ST. LOUIS,CAH,1,Other Proprietary,for_profit,2023,2023-12-31,15407196.0,8604018.55,3968712.0,2834465.45,days_share,308.0,172.0,13.0,Unmapped / Independent,low,0.5068,2011343.24,1957368.76,0.55844155873658,0.2575882074843469,0.8160297662209269
241314,JOHNSON MEMORIAL HOSPITAL,1282 WALNUT STREET,DAWSON,MN,56232-,LAC QUI PARLE,CAH,1,Partnership,for_profit,2023,2023-09-30,21582058.0,9662875.97,2546446.0,9372736.03,days_share,440.0,197.0,16.0,Unmapped / Independent,low,0.5068,1290538.83,1255907.17,0.4477272728115178,0.11798902588437117,0.565716298695889
241315,SANFORD MEDICAL CENTER JACKSON,1430 NORTH HIGHWAY,JACKSON,MN,56143-,JACKSON,CAH,1,Government State,government,2023,2023-12-31,15197788.0,7119684.47,1031293.0,7046810.53,days_share,222.0,104.0,13.0,Unmapped / Independent,low,0.5068,522659.29,508633.71,0.4684684685692418,0.06785809882332876,0.5363265673925706
241316,NORTHERN ITASCA HOSPITAL DISTRICT,258 PINE TREE DRIVE,BIGFORK,MN,56628-0258,ITASCA,CAH,1,Other Proprietary,for_profit,2023,2023-12-31,22336027.0,12280693.81,2045803.0,8009530.19,days_share,271.0,149.0,11.0,Unmapped / Independent,low,0.5068,1036812.96,1008990.04,0.5498154980740309,0.09159207230542836,0.6414075703794592
241317,COOK COUNTY HOSPITAL DISTRICT,515 5TH AVE W,GRAND MARAIS,MN,55604-0010,COOK,CAH,1,Other Proprietary,for_profit,2023,2023-12-31,20951177.0,10272179.01,552218.0,10126779.99,days_share,206.0,101.0,2.0,Unmapped / Independent,low,0.5068,279864.08,272353.92,0.49029126191812517,0.026357373621539257,0.5166486355396644
241318,ELY-BLOOMENSON COMMUNITY HOSPITAL,328 WEST CONAN,ELY,MN,55731-1198,ST. LOUIS,CAH,1,Government State,government,2023,2023-09-30,29467096.0,13575334.9,2553769.0,13337992.1,days_share,547.0,252.0,0.0,Unmapped / Independent,low,0.5068,1294250.13,1259518.87,0.46069469824919296,0.08666510605592082,0.5473598043051138
241319,MURRAY COUNTY MEMORIAL HOSPITAL,2042 JUNIPER AVE,SLAYTON,MN,56172,MURRAY,CAH,1,Individual,for_profit,2023,2023-12-31,16786189.0,9251479.16,978134.0,6556575.84,days_share,528.0,291.0,38.0,Unmapped / Independent,low,0.5068,495718.31,482415.69,0.551136363352039,0.058270164836104255,0.6094065281881432
241320,RIVERVIEW HEALTHCARE ASSOCIATION,323 SOUTH MINNESOTA,CROOKSTON,MN,56716-,POLK,CAH,1,Government State,government,2023,2023-09-30,59880692.0,20238228.31,4854859.0,34787604.69,days_share,1077.0,364.0,37.0,HCA Healthcare,keyword,0.5068,2460442.54,2394416.46,0.33797585889621984,0.081075532660845,0.41905139155706483
241322,INTL FALLS MEMORIAL HOSPITAL,1400 HIGHWAY 71,INTERNATIONAL FALLS,MN,56649-3525,KOOCHICHING,CAH,1,Government State,government,2023,2023-12-31,32063456.0,17110095.35,2907870.0,12045490.65,days_share,892.0,476.0,1.0,Unmapped / Independent,low,0.5068,1473708.52,1434161.48,0.5336322868626514,0.09069109705454084,0.6243233839171922
241325,CCM HEALTH,824 NORTH 11TH STREET,MONTEVIDEO,MN,56265-,CHIPPEWA,CAH,1,Individual,for_profit,2023,2023-12-31,61377759.0,20883278.97,7155821.0,33338659.03,days_share,1737.0,591.0,283.0,Unmapped / Independent,low,0.5068,3626570.08,3529250.92,0.34024179621807304,0.11658654725403057,0.4568283434721036
241327,SLEEPY EYE MUNICIPAL HOSPITAL,400 FOURTH AVENUE NORTHWEST,SLEEPY EYE,MN,56085,BROWN,CAH,1,Tribal,government,2023,2023-12-31,19816581.0,9938315.62,1053403.0,8824862.38,days_share,660.0,331.0,15.0,Unmapped / Independent,low,0.5068,533864.64,519538.36,0.5015151513775257,0.05315765620719336,0.554672807584719
241328,SANFORD BAGLEY MEDICAL CENTER,203 4TH STREET NW,BAGLEY,MN,56621,CLEARWATER,CAH,1,Government State,government,2023,2023-12-31,16576871.0,5896910.63,2133458.0,8546502.37,days_share,506.0,180.0,29.0,Unmapped / Independent,low,0.5068,1081236.51,1052221.49,0.35573122515099503,0.12870088691647538,0.4844321120674704
241329,LAKEWOOD HEALTH SYSTEM,49725 COUNTY 83,STAPLES,MN,56479,TODD,CAH,1,Government State,government,2023,2023-12-31,124663678.0,20194899.2,23424675.0,81044103.8,days_share,2426.0,393.0,88.0,Unmapped / Independent,low,0.5068,11871625.29,11553049.71,0.16199505360334387,0.18790296721391456,0.34989802081725846
241333,MAYO CLINIC HEALTH SYS - ST. JAMES,1101 MOULTON & PARSONS DRIVE,ST. JAMES,MN,56081,WATONWAN,CAH,1,Government State,government,2023,2023-12-31,25927645.0,12506947.7,1801588.0,11619109.3,days_share,908.0,438.0,19.0,Mayo Clinic,keyword,0.5068,913044.8,888543.2,0.4823788546935134,0.06948521549103283,0.5518640701845462
241334,RIVERS EDGE HOSPITAL AND CLINIC,1900 N SUNRISE DRIVE,ST. PETER,MN,56082-,NICOLLET,CAH,1,Individual,for_profit,2023,2023-12-31,59002450.0,26420603.97,913706.0,31668140.03,days_share,2758.0,1235.0,36.0,Unmapped / Independent,low,0.5068,463066.2,450639.8,0.4477882523522328,0.015485899314350507,0.4632741516665833
241335,ST. ELIZABETH HOSP. OF WABASHA  INC.,1200 FIFTH GRANT BLVD WEST,WABASHA,MN,55981-,WABASHA,CAH,1,Government Federal,government,2023,2023-09-30,31526066.0,11991022.58,1000760.0,18534283.42,days_share,397.0,151.0,2.0,Unmapped / Independent,low,0.5068,507185.17,493574.83,0.38035264469724833,0.03174389091236439,0.4120965356096127
241336,KITTSON MEMORIAL HOSPITAL,1010 SOUTH BIRCH,HALLOCK,MN,56728-,KITTSON,CAH,1,Government State,government,2023,2023-09-30,14953507.0,10032099.63,613233.0,4308174.37,days_share,158.0,106.0,1.0,Unmapped / Independent,low,0.5068,310786.48,302446.52,0.6708860757546709,0.04100930972246176,0.7118953854771326
241337,NORTH VALLEY HEALTH CENTER,300 WEST GOOD SAMARITAN DRIVE,WARREN,MN,56762,MARSHALL,CAH,1,Government State,government,2023,2023-12-31,14355490.0,8246130.52,90033.0,6019326.48,days_share,477.0,274.0,0.0,Unmapped / Independent,low,0.5068,45628.72,44404.28,0.5744234797976244,0.006271677246823341,0.5806951570444477
241338,MAYO CLNIC HEALTH SYSTEM - LAKE CITY,500 WEST GRANT ST,LAKE CITY,MN,55041,GOODHUE,CAH,1,Tribal,government,2023,2023-12-31,35584179.0,19240714.74,4764725.0,11578739.26,days_share,479.0,259.0,19.0,Mayo Clinic,keyword,0.5068,2414762.63,2349962.37,0.5407098120768783,0.1339000964445463,0.6746099085214246
241341,APPLETON MUNICIPAL HOSPITAL,30 SOUTH BEHL STREET,APPLETON,MN,56208,SWIFT,CAH,1,Individual,for_profit,2023,2023-09-30,16877495.0,6768578.72,1524391.0,8584525.28,days_share,192.0,77.0,3.0,Unmapped / Independent,low,0.5068,772561.36,751829.64,0.4010416664321334,0.09032092736510958,0.491362593797243
241342,ORTONVILLE AREA HEALTH SERVICES,450 EASTVOLD AVENUE,ORTONVILLE,MN,56278-,BIG STONE,CAH,1,Individual,for_profit,2023,2023-09-30,35283590.0,12835823.77,2575044.0,19872722.23,days_share,591.0,215.0,76.0,Unmapped / Independent,low,0.5068,1305032.3,1270011.7,0.3637901860326571,0.0729813491200867,0.4367715351527438
241344,LIFECARE MEDICAL CENTER,715 DELMORE DRIVE,ROSEAU,MN,56751-,ROSEAU,CAH,1,Government State,government,2023,2023-09-30,53683665.0,13523365.99,516647.0,39643652.01,days_share,1179.0,297.0,11.0,Unmapped / Independent,low,0.5068,261836.7,254810.3,0.25190839690248423,0.009623914462620986,0.2615323113651052
241345,MAYO CLINIC HEALTH SYSTEM - WASECA,501 N. STATE STREET,WASECA,MN,56093,WASECA,CAH,1,Government State,government,2023,2023-12-31,27945092.0,12590345.07,1928125.0,13426621.93,days_share,1021.0,460.0,71.0,Mayo Clinic,keyword,0.5068,977173.75,950951.25,0.4505386874374935,0.06899691008353094,0.5195355975210244
241346,CANNON FALLS MEDICAL CENTER - MAYO,32021 COUNTY 24 BOULEVARD,CANNON FALLS,MN,55009,GOODHUE,CAH,1,Government State,government,2023,2023-12-31,44750463.0,24076272.49,1716117.0,18958073.51,days_share,342.0,184.0,16.0,Mayo Clinic,keyword,0.5068,869728.1,846388.9,0.5380116958789901,0.038348586471608125,0.5763602823505982
241347,SANFORD HOSPITAL CANBY,112 SAINT OLAF AVENUE,CANBY,MN,56220-,YELLOW MEDCINE,CAH,1,Government State,government,2023,2023-12-31,26442965.0,19515653.04,954358.0,5972953.96,days_share,355.0,262.0,23.0,Unmapped / Independent,low,0.5068,483668.63,470689.37,0.7380281689288625,0.036091187202342855,0.7741193561312054
241354,ASTERA HEALTH,421 11ST ST. NW,WADENA,MN,56482,WADENA,CAH,1,Government State,government,2023,2023-12-31,79625839.0,28141873.3,6641588.0,44842377.7,days_share,1576.0,557.0,44.0,Unmapped / Independent,low,0.5068,3365956.8,3275631.2,0.35342639592155506,0.08340995942284514,0.4368363553444002
241355,GLENCOE REGIONAL HEALTH SERVICES,705 EAST 18TH STREEET,GLENCOE,MN,55336-,,CAH,1,Government State,government,2023,2023-12-31,77452435.0,33730881.65,7699197.0,36022356.35,days_share,1566.0,682.0,220.0,Unmapped / Independent,low,0.5068,3901953.04,3797243.96,0.4355044699369361,0.0994054867351814,0.5349099566721175
241356,MILLE LACS HOSPITAL,200 NORTH ELM ST,ONAMIA,MN,56359-,MILLE LACS,CAH,1,Government State,government,2023,2023-09-30,52242222.0,21394075.05,4285823.0,26562323.95,days_share,1387.0,568.0,24.0,Unmapped / Independent,low,0.5068,2172055.1,2113767.9,0.40951694301976665,0.08203753278334908,0.49155447580311573
241361,MAYO CLINIC HEALTH SYS - NEW PRAGUE,301 SECOND STREET,NEW PRAGUE,MN,56071-1799,SCOTT,CAH,1,Government State,government,2023,2023-12-31,74901057.0,33993556.64,3734836.0,37172664.36,days_share,2470.0,1121.0,204.0,Mayo Clinic,keyword,0.5068,1892814.88,1842021.12,0.45384615386669375,0.04986359538290628,0.5037097492496001
